provinceName,currentConfirmedCount,confirmedCount,curedCount,deadCount,lastUpdate,date
苏丹,177,213,19,17,2020-04-26 23:28:17.010,2020-04-26 00:00:00.000
圣马力诺,471,513,2,40,2020-04-26 19:54:43.436,2020-04-26 00:00:00.000
突尼斯,694,939,207,38,2020-04-26 23:28:17.010,2020-04-26 00:00:00.000
吉布提,610,1023,411,2,2020-04-26 23:28:17.010,2020-04-26 00:00:00.000
北马其顿,934,1367,374,59,2020-04-26 20:37:33.010,2020-04-26 00:00:00.000
坦桑尼亚,253,300,37,10,2020-04-26 23:28:17.010,2020-04-26 00:00:00.000
巴勒斯坦,361,441,77,3,2020-04-26 19:54:43.436,2020-04-26 00:00:00.000
贝宁,30,58,27,1,2020-04-26 19:54:43.436,2020-04-26 00:00:00.000
根西岛,235,245,0,10,2020-04-26 20:37:33.010,2020-04-26 00:00:00.000
南苏丹,6,6,0,0,2020-04-26 19:54:43.436,2020-04-26 00:00:00.000
法罗群岛,187,187,0,0,2020-04-26 19:54:43.436,2020-04-26 00:00:00.000
直布罗陀,132,133,0,1,2020-04-26 20:37:33.010,2020-04-26 00:00:00.000
关岛,131,136,0,5,2020-04-26 20:31:26.228,2020-04-26 00:00:00.000
瓜德罗普岛,137,149,0,12,2020-04-26 19:54:43.436,2020-04-26 00:00:00.000
越南,101,270,169,0,2020-04-26 19:54:43.436,2020-04-26 00:00:00.000
阿鲁巴,98,100,0,2,2020-04-26 19:54:43.436,2020-04-26 00:00:00.000
巴哈马,61,72,0,11,2020-04-26 19:54:43.436,2020-04-26 00:00:00.000
法属圭亚那,108,109,0,1,2020-04-26 19:54:43.436,2020-04-26 00:00:00.000
圭亚那,56,73,9,8,2020-04-26 19:54:43.436,2020-04-26 00:00:00.000
柬埔寨,72,122,50,0,2020-04-26 19:54:43.436,2020-04-26 00:00:00.000
黑山,161,320,153,6,2020-04-26 19:54:43.436,2020-04-26 00:00:00.000
津巴布韦,25,31,2,4,2020-04-26 19:54:43.436,2020-04-26 00:00:00.000
布隆迪共和国,10,15,4,1,2020-04-26 19:54:43.436,2020-04-26 00:00:00.000
冈比亚,7,10,2,1,2020-04-26 08:38:32.384,2020-04-26 00:00:00.000
叙利亚,33,42,6,3,2020-04-26 08:38:32.384,2020-04-26 00:00:00.000
文莱,22,138,115,1,2020-04-26 20:37:33.010,2020-04-26 00:00:00.000
毛里求斯,27,331,295,9,2020-04-26 23:28:17.010,2020-04-26 00:00:00.000
圣马丁岛,36,38,0,2,2020-04-26 14:29:18.280,2020-04-26 00:00:00.000
安哥拉,17,25,6,2,2020-04-26 19:54:43.436,2020-04-26 00:00:00.000
博茨瓦纳,21,22,0,1,2020-04-26 14:29:18.280,2020-04-26 00:00:00.000
台湾,142,429,281,6,2020-04-26 18:31:22.969,2020-04-26 00:00:00.000
上海市,67,642,568,7,2020-04-26 14:29:18.280,2020-04-26 00:00:00.000
广东省,36,1586,1542,8,2020-04-26 08:47:41.104,2020-04-26 00:00:00.000
天津市,5,190,182,3,2020-04-26 09:08:08.246,2020-04-26 00:00:00.000
黑龙江省,411,935,511,13,2020-04-26 08:12:00.612,2020-04-26 00:00:00.000
澳门,14,45,31,0,2020-04-26 21:43:35.644,2020-04-26 00:00:00.000
山西省,43,197,154,0,2020-04-26 08:55:48.467,2020-04-26 00:00:00.000
法属波利尼西亚,57,57,0,0,2020-04-26 08:38:32.384,2020-04-26 00:00:00.000
利比亚,41,61,18,2,2020-04-26 19:54:43.436,2020-04-26 00:00:00.000
蒙古,29,38,9,0,2020-04-26 19:54:43.436,2020-04-26 00:00:00.000
梵蒂冈,9,9,0,0,2020-04-26 08:38:32.384,2020-04-26 00:00:00.000
英属维尔京群岛,4,5,0,1,2020-04-26 19:54:43.436,2020-04-26 00:00:00.000
湖北省,12,68128,63604,4512,2020-04-26 08:51:44.668,2020-04-26 00:00:00.000
安提瓜和巴布达,21,24,0,3,2020-04-26 14:29:18.280,2020-04-26 00:00:00.000
格林那达,15,15,0,0,2020-04-26 19:54:43.436,2020-04-26 00:00:00.000
圣文森特和格林纳丁斯,14,14,0,0,2020-04-26 19:54:43.436,2020-04-26 00:00:00.000
云南省,2,185,181,2,2020-04-26 07:55:42.148,2020-04-26 00:00:00.000
浙江省,10,1268,1257,1,2020-04-26 09:12:11.610,2020-04-26 00:00:00.000
东帝汶,24,24,0,0,2020-04-26 19:54:43.436,2020-04-26 00:00:00.000
福克兰群岛,12,12,0,0,2020-04-26 14:29:18.280,2020-04-26 00:00:00.000
厄立特里亚,33,39,6,0,2020-04-26 08:38:32.384,2020-04-26 00:00:00.000
斐济,18,18,0,0,2020-04-26 08:38:32.384,2020-04-26 00:00:00.000
圣其茨和尼维斯,15,15,0,0,2020-04-26 08:38:32.384,2020-04-26 00:00:00.000
巴布亚新几内亚,8,8,0,0,2020-04-26 14:29:18.280,2020-04-26 00:00:00.000
苏里南,3,10,6,1,2020-04-26 08:38:32.384,2020-04-26 00:00:00.000
美国,805584,967585,107070,54931,2020-04-27 23:27:21.845,2020-04-27 00:00:00.000
英国,131764,152840,344,20732,2020-04-27 19:39:58.808,2020-04-27 00:00:00.000
俄罗斯,79007,87147,7346,794,2020-04-27 19:39:58.808,2020-04-27 00:00:00.000
白俄罗斯,9474,11289,1740,75,2020-04-27 19:39:58.808,2020-04-27 00:00:00.000
巴西,29402,63854,30152,4300,2020-04-27 23:27:21.845,2020-04-27 00:00:00.000
意大利,106103,197675,64928,26644,2020-04-27 19:39:58.808,2020-04-27 00:00:00.000
西班牙,85069,209465,100875,23521,2020-04-27 19:39:58.808,2020-04-27 00:00:00.000
法国,56816,124575,44903,22856,2020-04-27 19:39:58.808,2020-04-27 00:00:00.000
秘鲁,18701,27517,8088,728,2020-04-27 19:39:58.808,2020-04-27 00:00:00.000
印度尼西亚,7180,9096,1151,765,2020-04-27 23:27:21.845,2020-04-27 00:00:00.000
荷兰,33436,38245,291,4518,2020-04-27 21:03:43.373,2020-04-27 00:00:00.000
土耳其,78185,110130,29140,2805,2020-04-27 19:39:58.808,2020-04-27 00:00:00.000
加拿大,27389,47327,17321,2617,2020-04-27 23:27:21.845,2020-04-27 00:00:00.000
比利时,28602,46687,10878,7207,2020-04-27 19:39:58.808,2020-04-27 00:00:00.000
沙特阿拉伯,16136,18811,2531,144,2020-04-27 23:27:21.845,2020-04-27 00:00:00.000
巴基斯坦,10018,13328,3029,281,2020-04-27 19:39:58.808,2020-04-27 00:00:00.000
卡塔尔,10168,11244,1066,10,2020-04-27 19:39:58.808,2020-04-27 00:00:00.000
厄瓜多尔,20777,22719,1366,576,2020-04-27 19:39:58.808,2020-04-27 00:00:00.000
新加坡,13728,14423,683,12,2020-04-27 19:39:58.808,2020-04-27 00:00:00.000
智利,6118,13331,7024,189,2020-04-27 19:39:58.808,2020-04-27 00:00:00.000
瑞典,16187,19020,546,2287,2020-04-27 21:10:52.333,2020-04-27 00:00:00.000
伊朗,14733,91472,70933,5806,2020-04-27 19:39:58.808,2020-04-27 00:00:00.000
孟加拉国,5630,5913,131,152,2020-04-27 19:39:58.808,2020-04-27 00:00:00.000
德国,34943,155193,114500,5750,2020-04-27 19:39:58.808,2020-04-27 00:00:00.000
阿联酋,8295,10349,1978,76,2020-04-27 19:39:58.808,2020-04-27 00:00:00.000
乌克兰,7925,9009,864,220,2020-04-27 19:39:58.808,2020-04-27 00:00:00.000
哥伦比亚,4824,5142,85,233,2020-04-27 19:39:58.808,2020-04-27 00:00:00.000
印度尼西亚,7180,9096,1151,765,2020-04-27 23:27:21.845,2020-04-27 00:00:00.000
墨西哥,13315,14667,1,1351,2020-04-27 19:39:58.808,2020-04-27 00:00:00.000
波兰,8817,11617,2265,535,2020-04-27 19:39:58.808,2020-04-27 00:00:00.000
多米尼加,5653,5926,0,273,2020-04-27 19:39:58.808,2020-04-27 00:00:00.000
爱尔兰,8942,19262,9233,1087,2020-04-27 23:27:21.845,2020-04-27 00:00:00.000
菲律宾,6334,7777,932,511,2020-04-27 19:39:58.808,2020-04-27 00:00:00.000
科威特,2254,3288,1012,22,2020-04-27 20:11:42.243,2020-04-27 00:00:00.000
挪威,7310,7511,0,201,2020-04-27 19:39:58.808,2020-04-27 00:00:00.000
埃及,3041,4534,1176,317,2020-04-27 19:39:58.808,2020-04-27 00:00:00.000
罗马尼亚,7374,11036,3054,608,2020-04-27 23:27:21.845,2020-04-27 00:00:00.000
南非,2986,4546,1473,87,2020-04-27 19:39:58.808,2020-04-27 00:00:00.000
日本,12133,13585,1069,383,2020-04-27 20:09:40.359,2020-04-27 00:00:00.000
塞尔维亚,7025,8510,1314,171,2020-04-27 19:39:58.808,2020-04-27 00:00:00.000
加纳,1384,1550,155,11,2020-04-27 19:39:58.808,2020-04-27 00:00:00.000
阿富汗,1276,1531,206,49,2020-04-27 19:39:58.808,2020-04-27 00:00:00.000
阿根廷,2724,3892,976,192,2020-04-27 19:39:58.808,2020-04-27 00:00:00.000
巴林,1482,2708,1218,8,2020-04-27 20:11:42.243,2020-04-27 00:00:00.000
以色列,8468,15466,6796,202,2020-04-27 23:27:21.845,2020-04-27 00:00:00.000
摩洛哥,3285,4115,669,161,2020-04-27 19:39:58.808,2020-04-27 00:00:00.000
哈萨克斯坦,2010,2717,682,25,2020-04-27 19:39:58.808,2020-04-27 00:00:00.000
摩尔多瓦,2705,3304,505,94,2020-04-27 19:39:58.808,2020-04-27 00:00:00.000
阿曼,1675,2049,364,10,2020-04-27 19:39:58.808,2020-04-27 00:00:00.000
捷克,4622,7387,2545,220,2020-04-27 19:39:58.808,2020-04-27 00:00:00.000
阿尔及利亚,1449,3382,1508,425,2020-04-27 19:39:58.808,2020-04-27 00:00:00.000
玻利维亚,763,807,0,44,2020-04-27 23:27:21.845,2020-04-27 00:00:00.000
亚美尼亚,931,1808,848,29,2020-04-27 19:39:58.808,2020-04-27 00:00:00.000
波多黎各,1339,1416,0,77,2020-04-27 19:39:58.808,2020-04-27 00:00:00.000
奥地利,2351,15175,12282,542,2020-04-27 19:39:58.808,2020-04-27 00:00:00.000
洪都拉斯,536,591,0,55,2020-04-27 19:39:58.808,2020-04-27 00:00:00.000
丹麦,5405,8575,2748,422,2020-04-27 19:39:58.808,2020-04-27 00:00:00.000
匈牙利,1805,2583,498,280,2020-04-27 19:39:58.808,2020-04-27 00:00:00.000
芬兰,1886,4576,2500,190,2020-04-27 19:39:58.808,2020-04-27 00:00:00.000
瑞士,5391,28832,21800,1641,2020-04-27 23:27:21.845,2020-04-27 00:00:00.000
赤道几内亚,249,258,8,1,2020-04-27 23:27:21.845,2020-04-27 00:00:00.000
保加利亚,1038,1290,197,55,2020-04-27 19:39:58.808,2020-04-27 00:00:00.000
马来西亚,1764,5820,3957,99,2020-04-27 19:39:58.808,2020-04-27 00:00:00.000
塞内加尔,443,736,284,9,2020-04-27 20:11:42.243,2020-04-27 00:00:00.000
喀麦隆,779,1621,786,56,2020-04-27 19:39:58.808,2020-04-27 00:00:00.000
古巴,1286,1337,0,51,2020-04-27 19:39:58.808,2020-04-27 00:00:00.000
危地马拉,417,430,0,13,2020-04-27 19:39:58.808,2020-04-27 00:00:00.000
希腊,2364,2517,19,134,2020-04-27 19:39:58.808,2020-04-27 00:00:00.000
马约特,350,354,0,4,2020-04-27 19:39:58.808,2020-04-27 00:00:00.000
索马里,403,436,10,23,2020-04-27 19:39:58.808,2020-04-27 00:00:00.000
斯洛文尼亚,1093,1396,221,82,2020-04-27 19:39:58.808,2020-04-27 00:00:00.000
韩国,1731,10738,8764,243,2020-04-27 19:39:58.808,2020-04-27 00:00:00.000
刚果（金）,381,459,50,28,2020-04-27 19:39:58.808,2020-04-27 00:00:00.000
科特迪瓦,668,1150,468,14,2020-04-27 20:11:42.243,2020-04-27 00:00:00.000
萨尔瓦多,266,274,0,8,2020-04-27 23:27:21.845,2020-04-27 00:00:00.000
阿塞拜疆,494,1678,1162,22,2020-04-27 23:27:21.845,2020-04-27 00:00:00.000
伊拉克,470,1820,1263,87,2020-04-27 19:39:58.808,2020-04-27 00:00:00.000
马尔代夫,197,214,17,0,2020-04-27 20:09:40.359,2020-04-27 00:00:00.000
波黑,801,1488,628,59,2020-04-27 19:39:58.808,2020-04-27 00:00:00.000
加蓬,143,176,30,3,2020-04-27 19:39:58.808,2020-04-27 00:00:00.000
哥斯达黎加,681,687,0,6,2020-04-27 20:11:42.243,2020-04-27 00:00:00.000
乌兹别克斯坦,1090,1887,789,8,2020-04-27 20:11:42.243,2020-04-27 00:00:00.000
斯洛伐克,967,1379,394,18,2020-04-27 23:27:21.845,2020-04-27 00:00:00.000
黎巴嫩,541,710,145,24,2020-04-27 20:11:42.243,2020-04-27 00:00:00.000
立陶宛,930,1438,467,41,2020-04-27 19:39:58.808,2020-04-27 00:00:00.000
巴拉圭,136,223,78,9,2020-04-27 19:39:58.808,2020-04-27 00:00:00.000
澳大利亚,1098,6720,5539,83,2020-04-27 19:39:58.808,2020-04-27 00:00:00.000
斯里兰卡,424,557,126,7,2020-04-27 23:27:21.845,2020-04-27 00:00:00.000
赤道几内亚,249,258,8,1,2020-04-27 23:27:21.845,2020-04-27 00:00:00.000
赞比亚共和国,44,89,42,3,2020-04-27 23:27:21.845,2020-04-27 00:00:00.000
牙买加,281,288,0,7,2020-04-27 19:39:58.808,2020-04-27 00:00:00.000
拉脱维亚,533,812,267,12,2020-04-27 19:39:58.808,2020-04-27 00:00:00.000
留尼旺,412,412,0,0,2020-04-27 19:39:58.808,2020-04-27 00:00:00.000
肯尼亚,235,363,114,14,2020-04-27 19:39:58.808,2020-04-27 00:00:00.000
委内瑞拉,308,318,0,10,2020-04-27 19:39:58.808,2020-04-27 00:00:00.000
爱沙尼亚,1402,1643,192,49,2020-04-27 19:39:58.808,2020-04-27 00:00:00.000
吉尔吉斯斯坦,292,695,395,8,2020-04-27 20:11:42.243,2020-04-27 00:00:00.000
塞浦路斯,800,817,0,17,2020-04-27 19:39:58.808,2020-04-27 00:00:00.000
格鲁吉亚,341,496,149,6,2020-04-27 20:11:42.243,2020-04-27 00:00:00.000
克罗地亚,872,2030,1103,55,2020-04-27 23:40:33.620,2020-04-27 00:00:00.000
乍得,46,46,0,0,2020-04-27 19:39:58.808,2020-04-27 00:00:00.000
马里,256,389,112,21,2020-04-27 23:27:21.845,2020-04-27 00:00:00.000
马恩岛,290,308,0,18,2020-04-27 19:39:58.808,2020-04-27 00:00:00.000
塞拉利昂,85,99,10,4,2020-04-27 23:40:33.620,2020-04-27 00:00:00.000
刚果（布）,173,200,19,8,2020-04-27 20:11:42.243,2020-04-27 00:00:00.000
泽西岛,259,278,0,19,2020-04-27 19:39:58.808,2020-04-27 00:00:00.000
佛得角,104,106,1,1,2020-04-27 19:39:58.808,2020-04-27 00:00:00.000
安道尔,326,740,374,40,2020-04-27 19:39:58.808,2020-04-27 00:00:00.000
尼泊尔,39,51,12,0,2020-04-27 19:39:58.808,2020-04-27 00:00:00.000
中非共和国,31,41,10,0,2020-04-27 19:39:58.808,2020-04-27 00:00:00.000
乌拉圭,226,606,365,15,2020-04-27 19:39:58.808,2020-04-27 00:00:00.000
海地,66,72,0,6,2020-04-27 19:39:58.808,2020-04-27 00:00:00.000
卢森堡,2875,3723,760,88,2020-04-27 19:39:58.808,2020-04-27 00:00:00.000
约旦,103,447,337,7,2020-04-27 19:39:58.808,2020-04-27 00:00:00.000
马提尼克,156,170,0,14,2020-04-27 23:27:21.845,2020-04-27 00:00:00.000
斯威士兰,48,59,10,1,2020-04-27 19:39:58.808,2020-04-27 00:00:00.000
阿尔巴尼亚,288,726,410,28,2020-04-27 20:11:42.243,2020-04-27 00:00:00.000
泰国,270,2931,2609,52,2020-04-27 19:39:58.808,2020-04-27 00:00:00.000
尼日尔,317,696,350,29,2020-04-27 20:11:42.243,2020-04-27 00:00:00.000
埃塞俄比亚,90,122,29,3,2020-04-27 19:39:58.808,2020-04-27 00:00:00.000
法属圭亚那,108,109,0,1,2020-04-27 19:39:58.808,2020-04-27 00:00:00.000
马耳他,162,448,282,4,2020-04-27 19:39:58.808,2020-04-27 00:00:00.000
卢旺达,99,191,92,0,2020-04-27 23:27:21.845,2020-04-27 00:00:00.000
布基纳法索,137,632,453,42,2020-04-27 19:39:58.808,2020-04-27 00:00:00.000
多哥,30,98,62,6,2020-04-27 19:39:58.808,2020-04-27 00:00:00.000
缅甸,131,146,10,5,2020-04-27 19:39:58.808,2020-04-27 00:00:00.000
利比里亚,87,124,25,12,2020-04-27 19:39:58.808,2020-04-27 00:00:00.000
马达加斯加,53,124,71,0,2020-04-27 19:39:58.808,2020-04-27 00:00:00.000
乌干达,33,79,46,0,2020-04-27 19:39:58.808,2020-04-27 00:00:00.000
开曼群岛,68,70,0,2,2020-04-27 19:39:58.808,2020-04-27 00:00:00.000
巴巴多斯,71,77,0,6,2020-04-27 19:39:58.808,2020-04-27 00:00:00.000
莫桑比克,67,76,9,0,2020-04-27 19:39:58.808,2020-04-27 00:00:00.000
美属维尔京群岛,52,55,0,3,2020-04-27 19:39:58.808,2020-04-27 00:00:00.000
冰岛,174,1792,1608,10,2020-04-27 19:39:58.808,2020-04-27 00:00:00.000
马拉维,29,36,4,3,2020-04-27 23:27:21.845,2020-04-27 00:00:00.000
尼加拉瓜,8,11,0,3,2020-04-27 12:33:33.020,2020-04-27 00:00:00.000
山东省,12,787,768,7,2020-04-27 08:47:41.644,2020-04-27 00:00:00.000
吉林省,10,110,99,1,2020-04-27 08:15:14.708,2020-04-27 00:00:00.000
中国,1102,84341,78596,4643,2020-04-27 23:27:21.845,2020-04-27 00:00:00.000
内蒙古自治区,68,198,129,1,2020-04-27 08:19:18.925,2020-04-27 00:00:00.000
白俄罗斯,9474,11289,1740,75,2020-04-27 19:39:58.808,2020-04-27 00:00:00.000
钻石公主号邮轮,125,712,574,13,2020-04-27 20:11:42.243,2020-04-27 00:00:00.000
特立尼达和多巴哥,107,115,0,8,2020-04-27 20:11:42.243,2020-04-27 00:00:00.000
新西兰,-77,1122,1180,19,2020-04-27 19:39:58.808,2020-04-27 00:00:00.000
葡萄牙,21632,23864,1329,903,2020-04-27 19:39:58.808,2020-04-27 00:00:00.000
巴拿马,5180,5338,4,154,2020-04-27 19:39:58.808,2020-04-27 00:00:00.000
尼日利亚,994,1273,239,40,2020-04-27 19:39:58.808,2020-04-27 00:00:00.000
苏丹,232,275,21,22,2020-04-27 23:27:21.845,2020-04-27 00:00:00.000
圣马力诺,471,513,2,40,2020-04-27 19:39:58.808,2020-04-27 00:00:00.000
突尼斯,695,949,216,38,2020-04-27 19:39:58.808,2020-04-27 00:00:00.000
吉布提,610,1023,411,2,2020-04-27 19:39:58.808,2020-04-27 00:00:00.000
北马其顿,825,1386,500,61,2020-04-27 19:39:58.808,2020-04-27 00:00:00.000
坦桑尼亚,253,300,37,10,2020-04-27 19:39:58.808,2020-04-27 00:00:00.000
巴勒斯坦,361,441,77,3,2020-04-27 19:39:58.808,2020-04-27 00:00:00.000
贝宁,30,64,33,1,2020-04-27 19:39:58.808,2020-04-27 00:00:00.000
根西岛,234,245,0,11,2020-04-27 23:27:21.845,2020-04-27 00:00:00.000
南苏丹,6,6,0,0,2020-04-27 12:33:33.020,2020-04-27 00:00:00.000
法罗群岛,187,187,0,0,2020-04-27 23:27:21.845,2020-04-27 00:00:00.000
直布罗陀,135,136,0,1,2020-04-27 19:39:58.808,2020-04-27 00:00:00.000
关岛,132,137,0,5,2020-04-27 19:39:58.808,2020-04-27 00:00:00.000
瓜德罗普岛,137,149,0,12,2020-04-27 23:27:21.845,2020-04-27 00:00:00.000
越南,101,270,169,0,2020-04-27 23:27:21.845,2020-04-27 00:00:00.000
阿鲁巴,98,100,0,2,2020-04-27 19:39:58.808,2020-04-27 00:00:00.000
巴哈马,61,72,0,11,2020-04-27 12:33:33.020,2020-04-27 00:00:00.000
法属圭亚那,108,109,0,1,2020-04-27 19:39:58.808,2020-04-27 00:00:00.000
圭亚那,57,74,9,8,2020-04-27 19:39:58.808,2020-04-27 00:00:00.000
柬埔寨,72,122,50,0,2020-04-27 19:39:58.808,2020-04-27 00:00:00.000
黑山,161,321,153,7,2020-04-27 19:39:58.808,2020-04-27 00:00:00.000
津巴布韦,25,31,2,4,2020-04-27 12:33:33.020,2020-04-27 00:00:00.000
布隆迪共和国,10,15,4,1,2020-04-27 12:33:33.020,2020-04-27 00:00:00.000
叙利亚,26,43,14,3,2020-04-27 19:39:58.808,2020-04-27 00:00:00.000
文莱,22,138,115,1,2020-04-27 19:39:58.808,2020-04-27 00:00:00.000
毛里求斯,23,334,302,9,2020-04-27 23:40:33.620,2020-04-27 00:00:00.000
圣马丁岛,35,38,0,3,2020-04-27 19:39:58.808,2020-04-27 00:00:00.000
安哥拉,18,26,6,2,2020-04-27 19:39:58.808,2020-04-27 00:00:00.000
列支敦士登,82,83,0,1,2020-04-27 19:39:58.808,2020-04-27 00:00:00.000
香港,246,1037,787,4,2020-04-27 19:55:16.337,2020-04-27 00:00:00.000
台湾,133,429,290,6,2020-04-27 15:20:17.389,2020-04-27 00:00:00.000
上海市,54,642,581,7,2020-04-27 15:28:24.814,2020-04-27 00:00:00.000
北京市,59,593,525,9,2020-04-27 09:12:14.617,2020-04-27 00:00:00.000
广东省,37,1587,1542,8,2020-04-27 09:21:22.395,2020-04-27 00:00:00.000
黑龙江省,367,936,556,13,2020-04-27 08:29:26.991,2020-04-27 00:00:00.000
澳门,13,45,32,0,2020-04-27 19:55:16.337,2020-04-27 00:00:00.000
山西省,40,197,157,0,2020-04-27 07:40:37.817,2020-04-27 00:00:00.000
利比亚,41,61,18,2,2020-04-27 12:33:33.020,2020-04-27 00:00:00.000
蒙古,28,38,10,0,2020-04-27 19:39:58.808,2020-04-27 00:00:00.000
英属维尔京群岛,5,6,0,1,2020-04-27 19:39:58.808,2020-04-27 00:00:00.000
湖北省,0,68128,63616,4512,2020-04-27 09:18:19.562,2020-04-27 00:00:00.000
圣文森特和格林纳丁斯,14,14,0,0,2020-04-27 12:33:33.020,2020-04-27 00:00:00.000
浙江省,9,1268,1258,1,2020-04-27 09:17:18.576,2020-04-27 00:00:00.000
福克兰群岛,13,13,0,0,2020-04-27 19:39:58.808,2020-04-27 00:00:00.000
蒙特塞拉特,10,11,0,1,2020-04-27 19:39:58.808,2020-04-27 00:00:00.000
美国,821384,989357,111587,56386,2020-04-28 23:34:00.384,2020-04-28 00:00:00.000
英国,135713,157149,344,21092,2020-04-28 20:19:35.608,2020-04-28 00:00:00.000
白俄罗斯,10136,12208,1993,79,2020-04-28 20:33:51.495,2020-04-28 00:00:00.000
巴西,31199,66896,31142,4555,2020-04-28 20:33:51.495,2020-04-28 00:00:00.000
意大利,105813,199414,66624,26977,2020-04-28 20:19:35.608,2020-04-28 00:00:00.000
西班牙,84403,210773,102548,23822,2020-04-28 23:10:42.544,2020-04-28 00:00:00.000
法国,59533,128339,45513,23293,2020-04-28 20:19:35.608,2020-04-28 00:00:00.000
秘鲁,19492,28699,8425,782,2020-04-28 20:19:35.608,2020-04-28 00:00:00.000
印度,22010,29974,7027,937,2020-04-28 23:34:00.384,2020-04-28 00:00:00.000
荷兰,33559,38416,291,4566,2020-04-28 20:33:51.495,2020-04-28 00:00:00.000
土耳其,75570,112261,33791,2900,2020-04-28 20:19:35.608,2020-04-28 00:00:00.000
加拿大,27525,48500,18268,2707,2020-04-28 20:33:51.495,2020-04-28 00:00:00.000
比利时,29060,47334,10943,7331,2020-04-28 20:19:35.608,2020-04-28 00:00:00.000
沙特阿拉伯,17141,20077,2784,152,2020-04-28 23:34:00.384,2020-04-28 00:00:00.000
巴基斯坦,10545,14079,3233,301,2020-04-28 20:19:35.608,2020-04-28 00:00:00.000
卡塔尔,10777,11921,1134,10,2020-04-28 22:42:13.269,2020-04-28 00:00:00.000
厄瓜多尔,19882,23240,1557,1801,2020-04-28 20:33:51.495,2020-04-28 00:00:00.000
新加坡,13842,14951,1095,14,2020-04-28 23:10:42.544,2020-04-28 00:00:00.000
智利,6288,13813,7327,198,2020-04-28 23:10:42.544,2020-04-28 00:00:00.000
瑞典,15728,19020,1005,2287,2020-04-28 22:42:13.269,2020-04-28 00:00:00.000
伊朗,14268,92584,72439,5877,2020-04-28 20:33:51.495,2020-04-28 00:00:00.000
孟加拉国,6168,6462,139,155,2020-04-28 20:19:35.608,2020-04-28 00:00:00.000
德国,33024,156337,117400,5913,2020-04-28 20:19:35.608,2020-04-28 00:00:00.000
阿联酋,9110,11380,2181,89,2020-04-28 22:42:13.269,2020-04-28 00:00:00.000
乌克兰,8179,9410,992,239,2020-04-28 20:19:35.608,2020-04-28 00:00:00.000
哥伦比亚,4134,5597,1210,253,2020-04-28 20:26:44.543,2020-04-28 00:00:00.000
印度尼西亚,7484,9511,1254,773,2020-04-28 20:33:51.495,2020-04-28 00:00:00.000
墨西哥,11468,15529,2627,1434,2020-04-28 23:34:00.384,2020-04-28 00:00:00.000
波兰,8874,11902,2466,562,2020-04-28 23:34:00.384,2020-04-28 00:00:00.000
多米尼加,5018,6293,993,282,2020-04-28 20:26:44.543,2020-04-28 00:00:00.000
爱尔兰,9313,19648,9233,1102,2020-04-28 23:34:00.384,2020-04-28 00:00:00.000
菲律宾,6453,7958,975,530,2020-04-28 20:33:51.495,2020-04-28 00:00:00.000
科威特,2241,3440,1176,23,2020-04-28 23:10:42.544,2020-04-28 00:00:00.000
挪威,7394,7599,0,205,2020-04-28 20:19:35.608,2020-04-28 00:00:00.000
埃及,3209,4782,1236,337,2020-04-28 20:33:51.495,2020-04-28 00:00:00.000
罗马尼亚,7562,11616,3404,650,2020-04-28 23:34:00.384,2020-04-28 00:00:00.000
南非,3230,4793,1473,90,2020-04-28 20:19:35.608,2020-04-28 00:00:00.000
日本,12133,13585,1069,383,2020-04-28 20:19:35.608,2020-04-28 00:00:00.000
塞尔维亚,7314,8805,1314,177,2020-04-28 20:39:56.942,2020-04-28 00:00:00.000
加纳,1384,1550,155,11,2020-04-28 20:33:51.495,2020-04-28 00:00:00.000
阿富汗,1542,1828,228,58,2020-04-28 20:33:51.495,2020-04-28 00:00:00.000
阿根廷,2830,4003,976,197,2020-04-28 23:34:00.384,2020-04-28 00:00:00.000
巴林,1556,2810,1246,8,2020-04-28 20:19:35.608,2020-04-28 00:00:00.000
以色列,8006,15589,7375,208,2020-04-28 23:10:42.544,2020-04-28 00:00:00.000
摩洛哥,3263,4120,695,162,2020-04-28 20:26:44.543,2020-04-28 00:00:00.000
哈萨克斯坦,2200,2950,725,25,2020-04-28 22:42:13.269,2020-04-28 00:00:00.000
摩尔多瓦,2454,3481,925,102,2020-04-28 20:26:44.543,2020-04-28 00:00:00.000
阿曼,1757,2131,364,10,2020-04-28 20:19:35.608,2020-04-28 00:00:00.000
捷克,4384,7449,2842,223,2020-04-28 20:33:51.495,2020-04-28 00:00:00.000
阿尔及利亚,1527,3517,1558,432,2020-04-28 20:39:56.942,2020-04-28 00:00:00.000
玻利维亚,820,950,50,80,2020-04-28 20:33:51.495,2020-04-28 00:00:00.000
亚美尼亚,931,1808,848,29,2020-04-28 20:19:35.608,2020-04-28 00:00:00.000
波多黎各,1339,1416,0,77,2020-04-28 23:34:00.384,2020-04-28 00:00:00.000
奥地利,2345,15256,12362,549,2020-04-28 20:19:35.608,2020-04-28 00:00:00.000
洪都拉斯,568,627,0,59,2020-04-28 20:33:51.495,2020-04-28 00:00:00.000
丹麦,2296,8851,6121,434,2020-04-28 23:34:00.384,2020-04-28 00:00:00.000
匈牙利,1842,2649,516,291,2020-04-28 23:10:42.544,2020-04-28 00:00:00.000
芬兰,2002,4695,2500,193,2020-04-28 20:26:44.543,2020-04-28 00:00:00.000
瑞士,5684,29264,22200,1380,2020-04-28 23:34:00.384,2020-04-28 00:00:00.000
